YEAR,ORG_CODE,SIMPLE_MANAGERS_FTE
2014,RTR,94.80694
2014,RTV,83.45254
2014,RTX,124.9112
2014,RV3,92.311
2014,RV5,157.71306
2014,RV8,73.50667
2014,RV9,40.31414
2014,RVJ,291.92875
2014,RVN,133.94668
2014,RVR,103.81251
2014,RVV,96.46667
2014,RVW,87.60346
2014,RVY,30.72
2014,RW1,164.56
2014,RW3,424.80415
2014,RW4,58
2014,RW5,395.69333
2014,RW6,113.9048
2014,RWA,194.18999
2014,RWD,82.73333
2014,RWE,90.41787
2014,RWF,140.14919
2014,RWG,115.84933
2014,RWH,62.09747
2014,RWJ,96.16401
2014,RWK,195.01333
2014,RWN,150.53225
2014,RWP,73.98
2014,RWR,108.83334
2014,RWV,61.35333
2014,RWW,53.2888
2014,RWX,182.09226
2014,RWY,95.23333
2014,RX1,299.0311
2014,RX2,100.99334
2014,RX3,76.91334
2014,RX4,148.87865
2014,RX6,100.8
2014,RX7,234.71999
2014,RX8,144.08
2014,RX9,144.13243
2014,RXA,40.7
2014,RXC,101.66
2014,RXE,49.26144
2014,RXF,91.97121
2014,RXG,44.8
2014,RXH,123.07058
2014,RXK,140.55998
2014,RXL,90.65333
2014,RXM,83.95333
2014,RXN,109.968
2014,RXP,144.5392
2014,RXQ,112.23546
2014,RXR,141.07201
2014,RXT,149.28666
2014,RXV,65.92
2014,RXW,138.91334
2014,RXX,84.93333
2014,RXY,44.4
2014,RY1,120.00534
2014,RY2,85.8872
2014,RY3,54.68667
2014,RY4,59.79999
2014,RY5,34.87333
2014,RY6,18.27478
2014,RY7,26.69333
2014,RY8,78.91333
2014,RY9,33.73889
2014,RYA,76.22667
2014,RYC,90.25333
2014,RYD,180.45333
2014,RYE,70.69846
2014,RYF,85.14693
2014,RYG,139.95173
2014,RYJ,363.99786
2014,RYK,23.85333
2014,RYR,53.46001
2014,RYV,53.61334
2014,RYW,127.15333
2014,RYX,70.08667
2014,RYY,155.94839
2014,T1150,52.7
2014,T1450,242.39975
2014,T1460,149.78666
2014,T1480,36.7
2014,T1490,167.71333
2014,T1510,474.14112
2014,TAD,138.90666
2014,TAE,58.12297
2014,TAF,85.3
2014,TAH,88.90453
2014,TAJ,99.54346
2014,X24,1685.45755
2014,X26,839.72639
2014,X80,234.09667
2015,00C,1
2015,00M,105.89567
2015,00P,2
2015,00Q,21.76133
2015,00R,22.23333
2015,00T,22.6
2015,00V,19.97933
2015,00W,72.77999
2015,00X,35.65333
2015,00Y,17.74667
2015,01A,32.2887
2015,01C,19.8
2015,01D,27.42667
2015,01E,3.6
2015,01F,9
2015,01G,28.15333
2015,01H,1
2015,01J,13.68
2015,01K,13.02505
2015,01M,8.6
2015,01N,14.56
2015,01R,16.8
2015,01T,17
2015,01W,25.6
2015,01X,9
2015,01Y,26.6
2015,02A,30.89667
2015,02D,5.73333
2015,02E,13
2015,02F,15.6
2015,02G,14.20667
2015,02H,40.29333
2015,02M,19.3
2015,02N,13.4
2015,02P,32.6
2015,02Q,11.9
2015,02R,41.60667
2015,02T,14.96667
2015,02V,19.61333
2015,02W,2.184
2015,02X,37.15334
2015,02Y,38.09237
2015,03A,15.88
2015,03C,30.66666
2015,03D,15.60086
2015,03E,15.66823
2015,03F,22.81122
2015,03G,30.71468
2015,03H,29.9328
2015,03J,19.12267
2015,03K,9.726
2015,03L,29.30667
2015,03M,30.22071
2015,03N,58.18961
2015,03Q,29.84278
2015,03R,34.51733
2015,03T,16.6
2015,03V,8.50667
2015,03W,33.61333
2015,03X,7.61081
2015,03Y,23.5036
2015,04C,29.53333
2015,04D,25.32
2015,04E,29.46666
2015,04F,36.18699
2015,04G,64.76935
2015,04H,11.03573
2015,04J,27.78251
2015,04K,41.72133
2015,04L,22.2
2015,04M,10.50667
2015,04N,15.10667
2015,04Q,9.8
2015,04R,57.06476
2015,04V,31.05333
2015,04X,30.48311
2015,04Y,6.8
2015,05A,42.3
2015,05C,37.56665
2015,05D,10.4
2015,05F,14.72666
2015,05G,21.85254
2015,05H,10.92613
2015,05J,34.61636
2015,05L,89.38144
2015,05N,23.74667
2015,05P,25.22135
2015,05Q,21.33333
2015,05R,14.66666
2015,05T,31.73999
2015,05V,22.72728
2015,05W,29.60666
2015,05X,22.90667
2015,05Y,36.90122
2015,06A,31.60347
2015,06D,4.90667
2015,06F,73.1451
2015,06H,77.8
2015,06K,92.21627
2015,06M,33.60612
2015,06N,69.635
2015,06P,43.60985
2015,06Q,14.90667
2015,06T,23.64667
2015,06V,13.90667
2015,06W,18.8
2015,06Y,18.348
2015,07G,11.6
2015,07H,19.88747
2015,07J,11.65334
2015,07K,94.75695
2015,07L,3
2015,07M,28.68799
2015,07N,16.56667
2015,07P,123.9768
2015,07Q,14.32666
2015,07R,39.86667
2015,07T,8.32
2015,07V,8.7
2015,07W,36.4
2015,07X,36.44667
2015,07Y,20.8
2015,08A,17.87
2015,08C,27.166
2015,08D,33.9475
2015,08E,13.56667
2015,08F,1
2015,08G,17.0448
2015,08H,31.46
2015,08J,6.26667
2015,08K,17.20667
2015,08L,12.9
2015,08M,19.7
2015,08N,38.88251
2015,08P,6.5
2015,08Q,9.4
2015,08R,9.83
2015,08T,13.11697
2015,08V,24.1
2015,08W,23.5
2015,08X,11.548
2015,08Y,21.77867
2015,09A,76.03999
2015,09C,2.01559
2015,09D,28.63999
2015,09E,16.33256
2015,09F,6.35455
2015,09G,38.66
2015,09J,3.552
2015,09L,9.8
2015,09N,33.40001
2015,09P,31.04546
2015,09W,20.90667
2015,09X,35.7117
2015,09Y,11.25334
2015,0AQ,274.29921
2015,0AR,88.1424
2015,0CX,349.51334
2015,0CY,216.10666
2015,0DA,220.07
2015,0DC,69.2
2015,0DE,292.42214
2015,0DF,192.74333
2015,10A,11.96923
2015,10C,8.4
2015,10D,5.3225
2015,10E,10.67322
2015,10G,1.90667
2015,10H,17.134
2015,10J,1.3
2015,10L,16
2015,10M,2
2015,10N,2.21333
2015,10Q,43.96089
2015,10R,17.93334
2015,10T,4
2015,10V,10.81334
2015,10W,2
2015,10X,6.4
2015,10Y,16.88885
2015,11A,15.44
2015,11C,31
2015,11D,19.17333
2015,11E,19.4
2015,11H,20.26
2015,11J,63.33067
2015,11M,57.08334
2015,11N,48.98667
2015,11T,7.56
2015,11X,15.66667
2015,12A,22.22175
2015,12D,16
2015,12F,22.8
2015,13P,80.88263
2015,99A,20
2015,99D,10
2015,99E,13.54667
2015,99F,11.63333
2015,99G,13.72667
2015,99H,18.65333
2015,99J,16.72109
2015,99K,20.87313
2015,99M,11.8
2015,99N,34.61334
2015,99P,75.19774
2015,99Q,27.46
2015,AHO,210.13976
2015,NAX,28.12
2015,NCS,293.40667
2015,NCY,66.54907
2015,NJH,8.85333
2015,NL3,12
2015,NL8,22.6
2015,NLL,24.92749
2015,NLT,28.60667
2015,NLW,25.72
2015,NNF,31.05333
2015,NNV,16.90667
2015,NQ1,19.86667
2015,NQ7,45.23929
2015,NQA,22.48
2015,NQK,4.6
2015,NQL,15.48454
2015,NQV,12.6
2015,NR3,78.16677
2015,NR5,20.6
2015,NRR,5.29333
2015,R1A,19
2015,R1C,77.32666
2015,R1D,37.97333
2015,R1E,111.95546
2015,R1F,58.54107
2015,R1H,247.8532
2015,R1J,38.6568
2015,R1K,190.85982
2015,RA2,83.24667
2015,RA3,7
2015,RA4,67.504
2015,RA7,68.23333
2015,RA9,165.37547
2015,RAE,56.74576
2015,RAJ,135.05
2015,RAL,113.4
2015,RAN,61.92199
2015,RAP,69.86666
2015,RAS,77.08187
2015,RAT,129.76167
2015,RAX,67.06667
2015,RBA,64.33333
2015,RBD,54.00667
2015,RBK,84.60498
2015,RBL,83.75928
2015,RBN,51.65333
2015,RBQ,44.2
2015,RBS,78.54265
2015,RBT,55.08987
2015,RBV,82.92667
2015,RBZ,96.33333
2015,RC1,50.46667
2015,RC9,78.78
2015,RCB,133.87546
2015,RCD,57.20586
2015,RCF,55.06
2015,RCU,60.44
2015,RCX,62.89333
2015,RD1,119.99415
2015,RD3,77.9504
2015,RD8,88.6336
2015,RDD,61.22676
2015,RDE,83.84665
2015,RDR,54.96
2015,RDU,144.4568
2015,RDY,127.20665
2015,RDZ,113.29081
2015,RE9,78.51351
2015,REF,100.36081
2015,REM,124.70018
2015,REN,73.73119
2015,REP,55.45334
2015,RET,47.8
2015,RF4,91.45333
2015,RFF,66.88
2015,RFR,71.50738
2015,RFS,50.97
2015,RGD,78.66871
2015,RGM,52.71999
2015,RGN,104.17174
2015,RGP,50.352
2015,RGQ,57.06667
2015,RGR,59.29532
2015,RGT,223.18666
2015,RH5,44.08
2015,RH8,101.63999
2015,RHA,241.49332
2015,RHM,320.12322
2015,RHQ,188.74265
2015,RHU,147.83332
2015,RHW,118.92343
2015,RJ1,324.96917
2015,RJ2,128.60222
2015,RJ6,45.33333
2015,RJ7,122.15217
2015,RJ8,53.492
2015,RJC,84.47604
2015,RJE,215.2716
2015,RJF,89.87999
2015,RJL,112.57602
2015,RJN,52.34266
2015,RJR,62.64667
2015,RJX,21.59333
2015,RJZ,148.62827
2015,RK5,114.3
2015,RK9,119.9756
2015,RKB,206.73335
2015,RKE,99.98152
2015,RKL,81.98
2015,RL1,37.26666
2015,RL4,93.36001
2015,RLN,106.14667
2015,RLQ,60.60667
2015,RLT,32.29343
2015,RLU,68.46481
2015,RLY,38.2176
2015,RM1,47.92414
2015,RM2,84.06
2015,RM3,117.67468
2015,RMC,43.7
2015,RMP,63.85334
2015,RMY,96.17334
2015,RN3,69.96
2015,RN5,109.86668
2015,RN7,76.88667
2015,RNA,60.2063
2015,RNK,24.66666
2015,RNL,83.78666
2015,RNN,101.82
2015,RNQ,65.18667
2015,RNS,129.95225
2015,RNU,142.14
2015,RNZ,53.804
2015,RP1,48.73333
2015,RP4,58.94
2015,RP5,150.3752
2015,RP6,82.87
2015,RP7,60.24
2015,RPA,69.81333
2015,RPC,18.50676
2015,RPG,63.07333
2015,RPY,97.34
2015,RQ3,131.58
2015,RQ6,268.2697
2015,RQ8,67.32667
2015,RQM,178.33999
2015,RQQ,59.3963
2015,RQW,90.39333
2015,RQX,71.49333
2015,RQY,122.82
2015,RR1,149.25101
2015,RR7,72.20445
2015,RR8,118.62667
2015,RRD,64.83294
2015,RRE,46.21333
2015,RRF,98.26001
2015,RRJ,38.92667
2015,RRK,89.77957
2015,RRP,100.30667
2015,RRU,187.136
2015,RRV,401.71583
2015,RT1,94.25082
2015,RT2,103.23623
2015,RT3,80.98
2015,RT5,212.60373
2015,RTD,180.38053
2015,RTE,102.37937
2015,RTF,221.9386
2015,RTG,123.13758
2015,RTH,187.71715
2015,RTK,53.844
2015,RTP,93.09372
2015,RTQ,76.59987
2015,RTR,101.02027
2015,RTV,74.31201
2015,RTX,140.83761
2015,RV3,140.79333
2015,RV5,178.7968
2015,RV9,46.36
2015,RVJ,346.44682
2015,RVN,136.15385
2015,RVR,114.72826
2015,RVV,106.68667
2015,RVW,89.32346
2015,RVY,28.4
2015,RW1,143.22258
2015,RW3,416.15306
2015,RW4,80.7
2015,RW5,428.33401
2015,RW6,131.9848
2015,RWA,185.58332
2015,RWD,78.76666
2015,RWE,87.54667
2015,RWF,120.32252
2015,RWG,144.03546
2015,RWH,53.79134
2015,RWJ,97.36941
2015,RWK,214.7132
2015,RWN,123.25225
2015,RWP,78.95334
2015,RWR,115.16375
2015,RWV,74.47792
2015,RWW,67.78213
2015,RWX,184.21893
2015,RWY,130.03333
2015,RX1,359.5783
2015,RX2,112.82
2015,RX3,107.98001
2015,RX4,135.57572
2015,RX6,109
2015,RX7,245.30221
2015,RX8,136.36666
2015,RX9,152.63243
2015,RXA,47.1
2015,RXC,102.46667
2015,RXE,73.56811
2015,RXF,111.65211
2015,RXG,43.87333
2015,RXH,122.68121
2015,RXK,131.56666
2015,RXL,104.61333
2015,RXM,84.25333
2015,RXN,120.176
2015,RXP,146.2992
2015,RXQ,134.27546
2015,RXR,125.88054
2015,RXT,143.33333
2015,RXV,56.72353
2015,RXW,136.42667
2015,RXX,82.53333
2015,RXY,51.30667
2015,RY1,78.56012
2015,RY2,70.20414
2015,RY3,45.56
2015,RY4,62.19999
2015,RY5,30.58666
2015,RY6,28.21334
2015,RY7,26.17333
2015,RY8,74.10667
2015,RY9,38.93889
2015,RYA,76.54
2015,RYC,72.24
2015,RYD,190.65333
2015,RYE,76.71333
2015,RYF,89.46693
2015,RYG,171.95132
2015,RYJ,385.6312
2015,RYK,26.65333
2015,RYR,63.80668
2015,RYV,34.24
2015,RYW,132.67334
2015,RYX,61.19334
2015,RYY,125.81586
2015,T1150,54.5
2015,T1450,234.04748
2015,T1460,141.41333
2015,T1480,43.5
2015,T1490,202.66666
2015,T1510,474.09256
2015,TAD,126.74667
2015,TAE,47.96388
2015,TAF,88.43334
2015,TAH,114.17754
2015,TAJ,117.7258
2015,X24,1320.8765
2015,X26,794.90942
2015,X80,242.86612
2016,00C,1
2016,00M,101.16534
2016,00P,1
2016,00Q,21.12593
2016,00R,28.04
2016,00T,27
2016,00V,19.98
2016,00W,78.99333
2016,00X,35
2016,00Y,70.2
2016,01A,37.49404
2016,01C,21.4
2016,01D,18.3
2016,01E,3
2016,01F,11
2016,01G,29.63334
2016,01H,1
2016,01J,19.04667
2016,01K,15.03839
2016,01M,7.6
2016,01N,12.6
2016,01R,21.8
2016,01T,24.77333
2016,01W,27.03333
2016,01X,15
2016,01Y,25.81334
2016,02A,30.40667
2016,02D,5.10667
2016,02E,18.6
2016,02F,23.52
2016,02G,14.6
2016,02H,40
2016,02M,24.08933
2016,02N,13.8
2016,02P,30.9
2016,02Q,12.04333
2016,02R,49.48
2016,02T,24.08666
2016,02V,21.18667
2016,02W,1
2016,02X,40.24667
2016,02Y,29.32126
2016,03A,24.78
2016,03C,29.97333
2016,03D,15.66667
2016,03E,15.40432
2016,03F,29.62667
2016,03G,35.48801
2016,03H,31.30614
2016,03J,21.12267
2016,03K,18.75333
2016,03L,34.62667
2016,03M,44.08
2016,03N,85.53627
2016,03Q,31.28747
2016,03R,59.89467
2016,03T,23.8
2016,03V,6.6
2016,03W,40.01999
2016,03X,14.41081
2016,03Y,26.4
2016,04C,32.13333
2016,04D,25.00667
2016,04E,28.38666
2016,04F,40.47334
2016,04G,65.82666
2016,04H,8.98666
2016,04J,31.12001
2016,04K,53.50667
2016,04L,24.2
2016,04M,9.50667
2016,04N,18.46667
2016,04Q,14.2
2016,04R,62.93333
2016,04V,32.41333
2016,04X,32.11811
2016,04Y,4.8
2016,05A,41.95333
2016,05C,37.53332
2016,05D,10.26054
2016,05F,15.42667
2016,05G,23.03921
2016,05H,16.81093
2016,05J,27.85637
2016,05L,69.90667
2016,05N,25.48
2016,05P,22.27622
2016,05Q,20.33333
2016,05R,14.06667
2016,05T,36.15012
2016,05V,22.25455
2016,05W,33.70666
2016,05X,23.41478
2016,05Y,31.54667
2016,06A,39.23014
2016,06D,4.38667
2016,06F,58.09533
2016,06H,74.66667
2016,06K,55.37013
2016,06M,35.46507
2016,06N,48.8
2016,06P,26.30093
2016,06Q,27.44
2016,06T,25.16001
2016,06V,15.4
2016,06W,19.68
2016,06Y,17.3
2016,07G,15.8
2016,07H,20.63508
2016,07J,10.65334
2016,07K,106.65021
2016,07L,3
2016,07M,22.92746
2016,07N,14.8302
2016,07P,123.70667
2016,07Q,9.30734
2016,07R,50.23333
2016,07T,9.52
2016,07V,18.15333
2016,07W,50
2016,07X,36.14667
2016,07Y,20.90667
2016,08A,12.87
2016,08C,26.146
2016,08D,32.8275
2016,08E,22.96667
2016,08F,1
2016,08G,22.05147
2016,08H,27.7
2016,08J,6.35333
2016,08K,14.70667
2016,08L,13.71333
2016,08M,24.3
2016,08N,40.72251
2016,08P,10.66
2016,08Q,15.55
2016,08R,7.61715
2016,08T,13.41271
2016,08V,36.095
2016,08W,22.8
2016,08X,14.348
2016,08Y,19.912
2016,09A,102.58666
2016,09C,3.006
2016,09D,34.56666
2016,09E,13.26132
2016,09F,5.9
2016,09G,39.55291
2016,09H,0.2
2016,09J,3.512
2016,09L,8.6
2016,09N,28.85334
2016,09P,29.55213
2016,09W,21.70667
2016,09X,30.51934
2016,09Y,13.54667
2016,10A,15.70182
2016,10C,11.14
2016,10D,13.638
2016,10E,20.727
2016,10H,16.30051
2016,10J,4.09333
2016,10K,1
2016,10L,24.5
2016,10M,2
2016,10N,2.21333
2016,10Q,46.80215
2016,10R,20.13334
2016,10T,2.8
2016,10V,12
2016,10W,2
2016,10X,9.02667
2016,10Y,19.77773
2016,11A,20.54
2016,11C,40.72
2016,11D,32.08
2016,11E,18.48
2016,11H,20.7
2016,11J,64.13733
2016,11M,59.26334
2016,11N,46.4
2016,11T,9.82666
2016,11X,17.2
2016,12A,31.72842
2016,12D,16.30667
2016,12F,32.45333
2016,13P,78.49333
2016,99A,15
2016,99D,8
2016,99E,16.4
2016,99F,14.4
2016,99G,16.72667
2016,99H,31.04
2016,99J,15.43253
2016,99K,20.19757
2016,99M,18.60667
2016,99N,29.11334
2016,99P,64.35855
2016,99Q,30.53015
2016,R1A,19.8
2016,R1C,75.40667
2016,R1D,40.61333
2016,R1E,88.66213
2016,R1F,73.09333
2016,R1H,253.91001
2016,R1J,37.11013
2016,R1K,204.28649
2016,RA2,74.82667
2016,RA3,8
2016,RA4,91.4
2016,RA7,79.21334
2016,RA9,125.87999
2016,RAE,56.09243
2016,RAJ,154.97821
2016,RAL,92.2
2016,RAN,56.33135
2016,RAP,70.46666
2016,RAS,83.42
2016,RAT,152.75334
2016,RAX,74.07334
2016,RBA,55.57334
2016,RBD,65.5
2016,RBK,91.05814
2016,RBL,86.38666
2016,RBN,76.35333
2016,RBQ,53.3
2016,RBS,84.13466
2016,RBT,54.78987
2016,RBV,95.83334
2016,RBZ,91.27333
2016,RC1,42.98667
2016,RC9,80.31333
2016,RCB,138.79812
2016,RCD,55.12587
2016,RCF,57.95333
2016,RCU,61.55999
2016,RCX,61.04666
2016,RD1,128.36514
2016,RD3,73.95707
2016,RD8,84.18
2016,RDD,79.44009
2016,RDE,102.05333
2016,RDR,71.07552
2016,RDU,137.61813
2016,RDY,128.90317
2016,RDZ,62.08
2016,RE9,66.02
2016,REF,100.22747
2016,REM,123.37856
2016,REN,75.85119
2016,REP,50.30145
2016,RET,49.98667
2016,RF4,109.72
2016,RFF,70.09334
2016,RFR,85.50098
2016,RFS,53.48
2016,RGD,65.35351
2016,RGM,51.72
2016,RGN,110.5607
2016,RGP,45.33867
2016,RGQ,61.64
2016,RGR,67.93532
2016,RGT,237.61331
2016,RH5,36.6
2016,RH8,99.45332
2016,RHA,228.5708
2016,RHM,320.1999
2016,RHQ,207.11732
2016,RHU,151.66
2016,RHW,115.93748
2016,RJ1,349.80277
2016,RJ2,121.2911
2016,RJ6,55.85333
2016,RJ7,107.45216
2016,RJ8,94.6248
2016,RJC,84.96
2016,RJE,211.14826
2016,RJF,94.86667
2016,RJL,124.84267
2016,RJN,51.73147
2016,RJR,65.83333
2016,RJZ,153.27521
2016,RK5,103.27547
2016,RK9,120.50066
2016,RKB,222.78667
2016,RKE,113.75485
2016,RKL,87.3
2016,RL1,40.66666
2016,RL4,98.23334
2016,RLN,106.04001
2016,RLQ,56.48
2016,RLT,33.25333
2016,RLU,53.7848
2016,RLY,40.93493
2016,RM1,58.33081
2016,RM2,113.28
2016,RM3,157.3169
2016,RMC,45.74
2016,RMP,68.48
2016,RMY,103.08666
2016,RN3,77.17333
2016,RN5,75.90668
2016,RN7,76.40667
2016,RNA,75.39297
2016,RNK,30.5
2016,RNL,87.05332
2016,RNN,121.48666
2016,RNQ,83.49013
2016,RNS,136.36079
2016,RNU,155.73333
2016,RNZ,87.43067
2016,RP1,48.7
2016,RP4,64.30695
2016,RP5,138.82188
2016,RP6,94.9
2016,RP7,84.52667
2016,RPA,90.84666
2016,RPC,18.8
2016,RPG,84.63333
2016,RPY,112.33001
2016,RQ3,140.96667
2016,RQ6,272.37999
2016,RQ8,79.55334
2016,RQM,168.98
2016,RQQ,68.64
2016,RQW,86.33334
2016,RQX,52.84
2016,RQY,114.22
2016,RR1,130.35101
2016,RR7,82.06445
2016,RR8,116.79066
2016,RRD,65.35333
2016,RRE,46.6
2016,RRF,93.56001
2016,RRJ,45.54
2016,RRK,74.20642
2016,RRP,102.93654
2016,RRU,288.5881
2016,RRV,391.90517
2016,RT1,109.09747
2016,RT2,96.26667
2016,RT3,82.38
2016,RT5,231.32267
2016,RTD,179.31386
2016,RTE,100.69936
2016,RTF,219.4749
2016,RTG,121.23758
2016,RTH,203.36661
2016,RTK,56.18778
2016,RTP,90.21659
2016,RTQ,82.3832
2016,RTR,91.29893
2016,RTV,83.66667
2016,RTX,145.39761
2016,RV3,180.20333
2016,RV5,191.43347
2016,RV9,56.52
2016,RVJ,243.98582
2016,RVN,134.76718
2016,RVR,126.01493
2016,RVV,110.65333
2016,RVW,91.75334
2016,RVY,27.4
2016,RW1,113.33673
2016,RW3,410.82253
2016,RW4,85.09333
2016,RW5,220.58333
2016,RW6,144.22668
2016,RWA,202.64998
2016,RWD,81.51333
2016,RWE,96.43467
2016,RWF,110.36252
2016,RWG,148.16452
2016,RWH,52.69134
2016,RWJ,107.99607
2016,RWK,227.46666
2016,RWN,119.08559
2016,RWP,97.74667
2016,RWR,125.47814
2016,RWV,81.63792
2016,RWW,68.65333
2016,RWX,188.77333
2016,RWY,140.73999
2016,RX1,492.85173
2016,RX2,117.21333
2016,RX3,114.91333
2016,RX4,129.95999
2016,RX6,80.20667
2016,RX7,101.54221
2016,RX8,139.81332
2016,RX9,136.43243
2016,RXA,48.05333
2016,RXC,104.46667
2016,RXE,76.78811
2016,RXF,116.07229
2016,RXG,53.98667
2016,RXH,130.12472
2016,RXK,132.54445
2016,RXL,116.76346
2016,RXM,72.19333
2016,RXN,100.99467
2016,RXP,136.0392
2016,RXQ,118.70816
2016,RXR,130.42853
2016,RXT,134.33333
2016,RXV,62.84353
2016,RXW,144.208
2016,RXX,93.61568
2016,RXY,55.10667
2016,RY1,73.27265
2016,RY2,67.94
2016,RY3,63.32
2016,RY4,65.87999
2016,RY5,32.68
2016,RY6,28.74001
2016,RY7,23.68
2016,RY8,76.08667
2016,RY9,43.23889
2016,RYA,73.64
2016,RYC,70.3
2016,RYD,192.14
2016,RYE,85.04666
2016,RYF,90.54692
2016,RYG,134.53159
2016,RYJ,380.48186
2016,RYK,32.65333
2016,RYR,74.42001
2016,RYV,32.4
2016,RYW,142.92668
2016,RYX,55.38667
2016,RYY,133.59
2016,TAD,81.88
2016,TAE,45.21081
2016,TAF,97.94667
2016,TAH,89.48907
2016,TAJ,93.8376
2017,00M,86.44787
2017,00P,1
2017,00Q,20.6726
2017,00R,29.44667
2017,00T,29.85333
2017,00V,20.82667
2017,00X,37
2017,00Y,70.70667
2017,01A,40.47395
2017,01C,29.09333
2017,01D,12.58666
2017,01E,5.2
2017,01F,10.6
2017,01G,29.48666
2017,01H,1
2017,01J,23.67334
2017,01K,29.45697
2017,01R,25.2
2017,01T,25.05333
2017,01W,23
2017,01X,18.4
2017,01Y,25.81334
2017,02A,34.87999
2017,02D,6.10667
2017,02E,19.94667
2017,02F,33.75999
2017,02G,14.86667
2017,02H,42
2017,02M,26.21751
2017,02N,15.4
2017,02P,32.82
2017,02Q,14.85333
2017,02R,53.57494
2017,02T,28.69333
2017,02V,16.84001
2017,02W,1.55554
2017,02X,46.08155
2017,02Y,26.01619
2017,03A,28.34107
2017,03C,30.4
2017,03D,15.37334
2017,03E,17.02165
2017,03F,31.4403
2017,03G,31.93468
2017,03H,32.54667
2017,03J,25.02453
2017,03K,16.75333
2017,03L,34.17334
2017,03M,31.18833
2017,03N,92.55648
2017,03Q,21.65067
2017,03R,75.64799
2017,03T,28.6
2017,03V,6.6
2017,03W,38.21999
2017,03X,15.01081
2017,03Y,22.8
2017,04C,34.93333
2017,04D,31.01334
2017,04E,35.61333
2017,04F,45.2
2017,04G,52
2017,04H,8.45333
2017,04J,27.50667
2017,04K,54.34
2017,04L,21.18666
2017,04M,8.30667
2017,04N,18.16
2017,04Q,8
2017,04R,54.49333
2017,04V,33.36
2017,04X,28.68667
2017,04Y,3
2017,05A,42.35839
2017,05C,41.17331
2017,05D,11.66667
2017,05F,16.76
2017,05G,26.14587
2017,05H,25.37333
2017,05J,26.41334
2017,05L,69.95334
2017,05N,34.94666
2017,05P,20.00667
2017,05Q,25.34667
2017,05R,24.89333
2017,05T,39.06346
2017,05V,35.8
2017,05W,30.65333
2017,05X,22.59667
2017,05Y,35.54667
2017,06A,34.25333
2017,06D,4.38667
2017,06F,66.30758
2017,06H,88.48055
2017,06K,55.65013
2017,06M,33.77174
2017,06N,58.37761
2017,06P,31.49138
2017,06Q,27.54
2017,06T,22.21334
2017,06V,18.9
2017,06W,26.13333
2017,06Y,17.03333
2017,07G,17
2017,07H,27.14175
2017,07J,14.50667
2017,07K,111.25368
2017,07L,2
2017,07M,27.59199
2017,07N,26.04
2017,07P,145.7
2017,07Q,25.52666
2017,07R,46.36
2017,07T,13.04667
2017,07V,20
2017,07W,59.8
2017,07X,34.14667
2017,07Y,22.13334
2017,08A,19.6
2017,08C,29.546
2017,08D,32.4275
2017,08E,18.54717
2017,08F,3
2017,08G,23.85147
2017,08H,29.5
2017,08J,9.4
2017,08K,17.90667
2017,08L,23.10667
2017,08M,30.8
2017,08N,48.72251
2017,08P,9.69333
2017,08Q,53.28
2017,08R,3
2017,08T,11.36364
2017,08V,53.44833
2017,08W,27.49333
2017,08X,18.8
2017,08Y,28.992
2017,09A,127.00332
2017,09C,1
2017,09D,44.52666
2017,09E,27.65333
2017,09F,5.9
2017,09G,24.60541
2017,09H,0.42667
2017,09J,20.25311
2017,09L,16
2017,09N,34.53333
2017,09P,19.13173
2017,09W,19.50667
2017,09X,20.75333
2017,09Y,38.3
2017,10A,28.09585
2017,10C,11.14
2017,10D,19.426
2017,10E,27.37162
2017,10H,19.71159
2017,10J,9.69333
2017,10K,1
2017,10L,22.92
2017,10M,2
2017,10N,2.21333
2017,10Q,41.73682
2017,10R,17.62667
2017,10T,2
2017,10V,9.90667
2017,10W,2
2017,10X,9.22667
2017,11A,21.07623
2017,11C,51.29334
2017,11D,36.66
2017,11E,21.72666
2017,11H,18.66666
2017,11J,72.21734
2017,11M,45.79334
2017,11N,38.85333
2017,11T,10.82666
2017,11X,17.2
2017,12A,34.34174
2017,12D,17.30667
2017,12F,28.69333
2017,13P,73.33226
2017,14L,95.91333
2017,99A,4
2017,99D,5
2017,99E,15.56
2017,99F,17.2
2017,99G,16.72667
2017,99H,37.24
2017,99J,33.70788
2017,99K,21.16722
2017,99M,18.50667
2017,99N,34.28667
2017,99P,68.48041
2017,99Q,27.6
2017,R1A,22.53333
2017,R1C,72.78001
2017,R1D,38.68
2017,R1E,80.0688
2017,R1F,77.56
2017,R1H,242.95333
2017,R1J,36.8
2017,R1K,195.09983
2017,R1L,185.56184
2017,RA2,85.46
2017,RA3,6
2017,RA4,83.40667
2017,RA7,86.51667
2017,RA9,109.03333
2017,RAE,63.95333
2017,RAJ,157.97739
2017,RAL,92.53333
2017,RAN,67.79667
2017,RAP,61.135
2017,RAS,85.22
2017,RAT,169.42001
2017,RAX,73.09334
2017,RBA,68.72
2017,RBD,81.34
2017,RBK,87.16895
2017,RBL,96.59747
2017,RBN,137.16477
2017,RBQ,53.43333
2017,RBS,95.9561
2017,RBT,69.10068
2017,RBV,102.76
2017,RBZ,68.12666
2017,RC1,49.02667
2017,RC9,96.2
2017,RCB,148.44133
2017,RCD,56.4592
2017,RCF,56.54
2017,RCU,59.02665
2017,RCX,64.14666
2017,RD1,136.90081
2017,RD3,74.67226
2017,RD8,102.15733
2017,RDD,64.74676
